ID,year,month,day,week,weekend,home,away,stadium,weather,weather_int,is_rain,precip,temp,spec,day_sin,day_cos,weather_encoded,holiday,time,streak_home,streak_away,score_home,score_away,winner,loser,winloss_home,winloss_away,winrate_home,winrate_away
20181009SSG,2018,10,09,화,0,SSG,삼성,인천SSG 랜더스필드,비,5,1,0,19,22031,0.9749279122,-0.222520934,4,1,0.5833333333,1,-1,4,8,삼성,SSG,15,-6,0.55,0.4647887324
20181009롯데,2018,10,09,화,0,롯데,KIA,부산 사직 야구장,흐림,4,0,0,21.1,25000,0.9749279122,-0.222520934,3,1,0.5833333333,3,-2,11,10,롯데,KIA,-5,-3,0.4744525547,0.4892086331
20181009KT,2018,10,09,화,0,KT,한화,수원케이티위즈파크,흐림,4,0,0,19.7,20512,0.9749279122,-0.222520934,3,1,0.5833333333,2,-2,6,10,한화,KT,-24,9,0.4028776978,0.5319148936
20181007두산,2018,10,07,일,1,두산,KIA,서울 잠실 야구장,구름조금,2,0,0,21.1,25000,0,1,1,1,0.5833333333,-1,-1,7,4,두산,KIA,40,-2,0.6449275362,0.4927536232
20181007NC,2018,10,07,일,1,NC,롯데,마산,맑음,1,0,0,27.3,11000,0,1,0,1,0.5833333333,2,2,2,8,롯데,NC,-24,-6,0.4113475177,0.4705882353
20181006SSG,2018,10,06,토,1,SSG,KIA,인천SSG 랜더스필드,비,5,1,55.5,22.4,9241,-0.7818314825,0.6234898019,4,1,0.625,-2,1,4,8,KIA,SSG,15,-2,0.5507246377,0.4926470588
20181006NC,2018,10,06,토,1,NC,키움,마산,비,5,1,55.5,24,5297,-0.7818314825,0.6234898019,4,1,0.7083333333,1,3,6,5,NC,키움,-25,7,0.4071428571,0.524822695
20181006두산,2018,10,06,토,1,두산,LG,서울 잠실 야구장,비,5,1,55.5,21.7,19891,-0.7818314825,0.6234898019,4,1,0.7083333333,2,-1,1,3,LG,두산,41,-9,0.6496350365,0.4647887324
20181006롯데,2018,10,06,토,1,롯데,한화,부산 사직 야구장,비,5,1,55.5,23.6,9449,-0.7818314825,0.6234898019,4,1,0.7083333333,1,-1,8,5,롯데,한화,-7,10,0.4666666667,0.5357142857
20181006KT,2018,10,06,토,1,KT,삼성,수원케이티위즈파크,비,5,1,55.5,22.6,8291,-0.7818314825,0.6234898019,4,1,0.7083333333,1,1,6,1,KT,삼성,-25,-5,0.3985507246,0.4680851064
20181006SSG,2018,10,06,토,1,SSG,KIA,인천SSG 랜더스필드,비,5,1,55.5,22.4,22002,-0.7818314825,0.6234898019,4,1,0.625,-2,1,4,8,KIA,SSG,15,-2,0.5507246377,0.4926470588
20181004SSG,2018,10,04,목,0,SSG,KIA,인천SSG 랜더스필드,구름많음,3,0,0,24.7,13556,-0.4338837391,-0.9009688679,2,0,0.7708333333,-1,-2,3,7,KIA,SSG,16,-3,0.5547445255,0.4888888889
20181004한화,2018,10,04,목,0,한화,롯데,대전 한화생명 이글스파크,구름많음,3,0,0,25.6,9555,-0.4338837391,-0.9009688679,2,0,0.7708333333,1,-1,2,7,롯데,한화,11,-8,0.5395683453,0.4626865672
20181003한화,2018,10,03,수,0,한화,롯데,대전 한화생명 이글스파크,맑음,1,0,0,22.9,13000,0.4338837391,-0.9009688679,0,1,0.5833333333,-2,3,7,6,한화,롯데,10,-7,0.5362318841,0.4661654135
20181003삼성,2018,10,03,수,0,삼성,KIA,대구 삼성 라이온즈 파크,맑음,1,0,0,23.8,19432,0.4338837391,-0.9009688679,0,1,0.5833333333,-1,-1,20,5,삼성,KIA,-6,-2,0.4642857143,0.4925373134
20181003LG,2018,10,03,수,0,LG,KT,서울 잠실 야구장,맑음,1,0,0,24.2,11896,0.4338837391,-0.9009688679,0,1,0.5833333333,1,-4,3,4,KT,LG,-8,-26,0.4680851064,0.3941605839
20181002LG,2018,10,02,화,0,LG,KT,서울 잠실 야구장,맑음,1,0,0,22,5512,0.9749279122,-0.222520934,0,0,0.7708333333,-3,-3,10,6,LG,KT,-9,-25,0.4642857143,0.3970588235
20181002SSG,2018,10,02,화,0,SSG,롯데,인천SSG 랜더스필드,맑음,1,0,0,20.4,13782,0.9749279122,-0.222520934,0,0,0.7708333333,1,2,6,8,롯데,SSG,17,-8,0.5588235294,0.4621212121
20181002KIA,2018,10,02,화,0,KIA,NC,광주-기아 챔피언스 필드,맑음,1,0,0,22.9,8886,0.9749279122,-0.222520934,0,0,0.7708333333,3,-6,5,6,NC,KIA,-1,-26,0.4962406015,0.4028776978
20180930키움,2018,09,30,일,1,키움,NC,서울고척스카이돔,맑음,1,0,0,21.6,4542,0,1,0,1,0.5833333333,2,-5,8,2,키움,NC,6,-25,0.5214285714,0.4057971014
20180930KIA,2018,09,30,일,1,KIA,한화,광주-기아 챔피언스 필드,맑음,1,0,0,25.1,16137,0,1,0,1,0.5833333333,2,-1,6,4,KIA,한화,-2,11,0.4924242424,0.5401459854
20180930KT,2018,09,30,일,1,KT,롯데,수원케이티위즈파크,맑음,1,0,0,22.4,11983,0,1,0,1,0.5833333333,-2,1,7,8,롯데,KT,-24,-9,0.4,0.4580152672
20180930삼성,2018,09,30,일,1,삼성,SSG,대구 삼성 라이온즈 파크,구름조금,2,0,0,27,14651,0,1,1,1,0.5833333333,2,-1,4,8,SSG,삼성,-5,16,0.4676258993,0.5555555556
20180930두산,2018,09,30,일,1,두산,LG,서울 잠실 야구장,맑음,1,0,0,21.6,19274,0,1,0,1,0.5833333333,1,-2,7,1,두산,LG,40,-8,0.6470588235,0.4676258993
20180929두산,2018,09,29,토,1,두산,LG,서울 잠실 야구장,맑음,1,0,0,27,24183,-0.7818314825,0.6234898019,0,1,0.7083333333,-2,-1,9,8,두산,LG,39,-7,0.6444444444,0.4710144928
20180929삼성,2018,09,29,토,1,삼성,SSG,대구 삼성 라이온즈 파크,흐림,4,0,0,21,18220,-0.7818314825,0.6234898019,3,1,0.7083333333,1,4,9,3,삼성,SSG,-6,17,0.4637681159,0.5597014925
20180929KT,2018,09,29,토,1,KT,롯데,수원케이티위즈파크,맑음,1,0,0,27,14290,-0.7818314825,0.6234898019,0,1,0.7083333333,-1,-1,3,8,롯데,KT,-23,-10,0.4029850746,0.4538461538
20180929KIA,2018,09,29,토,1,KIA,한화,광주-기아 챔피언스 필드,흐림,4,0,0,24.8,17812,-0.7818314825,0.6234898019,3,1,0.7083333333,1,3,4,3,KIA,한화,-3,12,0.4885496183,0.5441176471
20180929키움,2018,09,29,토,1,키움,NC,서울고척스카이돔,맑음,1,0,0,27,3603,-0.7818314825,0.6234898019,0,1,0.7083333333,1,-4,6,5,키움,NC,5,-24,0.5179856115,0.4087591241
20180928LG,2018,09,28,금,1,LG,KIA,서울 잠실 야구장,구름많음,3,0,0,22.2,21766,-0.9749279122,-0.222520934,2,0,0.7708333333,1,-2,2,6,KIA,LG,-6,-4,0.4744525547,0.4846153846
20180928SSG,2018,09,28,금,1,SSG,NC,인천SSG 랜더스필드,구름많음,3,0,0,21.4,6746,-0.9749279122,-0.222520934,2,0,0.7708333333,3,-3,6,2,SSG,NC,16,-23,0.5563909774,0.4117647059
20180928삼성,2018,09,28,금,1,삼성,KT,대구 삼성 라이온즈 파크,구름많음,3,0,0,21.9,9683,-0.9749279122,-0.222520934,2,0,0.7708333333,1,-1,5,5,무승부,무승부,-6,-23,0.4671532847,0.4060150376
20180928키움,2018,09,28,금,1,키움,롯데,서울고척스카이돔,구름많음,3,0,0,22.2,3659,-0.9749279122,-0.222520934,2,0,0.7708333333,-3,3,9,8,키움,롯데,4,-9,0.5144927536,0.4573643411
20180928한화,2018,09,28,금,1,한화,두산,대전 한화생명 이글스파크,구름많음,3,0,0,21,10705,-0.9749279122,-0.222520934,2,0,0.7708333333,2,-1,5,4,한화,두산,11,40,0.5407407407,0.6492537313
20180927한화,2018,09,27,목,0,한화,두산,대전 한화생명 이글스파크,맑음,1,0,0,24.7,8109,-0.4338837391,-0.9009688679,0,0,0.7708333333,1,2,9,6,한화,두산,10,41,0.5373134328,0.6541353383
20180927키움,2018,09,27,목,0,키움,롯데,서울고척스카이돔,맑음,1,0,0,25,3383,-0.4338837391,-0.9009688679,0,0,0.7708333333,-2,2,6,8,롯데,키움,5,-10,0.5182481752,0.453125
20180927삼성,2018,09,27,목,0,삼성,KT,대구 삼성 라이온즈 파크,맑음,1,0,0,23.2,5792,-0.4338837391,-0.9009688679,0,0,0.7708333333,-1,1,7,6,삼성,KT,-7,-22,0.4632352941,0.4090909091
20180927SSG,2018,09,27,목,0,SSG,NC,인천SSG 랜더스필드,맑음,1,0,0,24.7,7398,-0.4338837391,-0.9009688679,0,0,0.7708333333,2,-2,11,4,SSG,NC,15,-22,0.553030303,0.4148148148
20180927LG,2018,09,27,목,0,LG,KIA,서울 잠실 야구장,맑음,1,0,0,25,17937,-0.4338837391,-0.9009688679,0,0,0.7708333333,-2,-1,9,1,LG,KIA,-7,-3,0.4705882353,0.488372093
20180926두산,2018,09,26,수,0,두산,키움,서울 잠실 야구장,구름조금,2,0,0,24.8,15232,0.4338837391,-0.9009688679,1,1,0.5833333333,1,-1,9,8,두산,키움,40,6,0.6515151515,0.5220588235
20180926SSG,2018,09,26,수,0,SSG,LG,인천SSG 랜더스필드,구름조금,2,0,0,24.6,19974,0.4338837391,-0.9009688679,1,1,0.5833333333,1,-1,5,2,SSG,LG,14,-6,0.5496183206,0.4740740741
20180926롯데,2018,09,26,수,0,롯데,NC,부산 사직 야구장,비,5,1,0,24.2,10253,0.4338837391,-0.9009688679,4,1,0.5833333333,1,-1,10,7,롯데,NC,-11,-21,0.4488188976,0.4179104478
20180926KT,2018,09,26,수,0,KT,KIA,수원케이티위즈파크,구름조금,2,0,0,24.8,20226,0.4338837391,-0.9009688679,1,1,0.5833333333,-2,1,9,2,KT,KIA,-23,-2,0.4045801527,0.4921875
20180926한화,2018,09,26,수,0,한화,삼성,대전 한화생명 이글스파크,구름조금,2,0,0,23.5,11637,0.4338837391,-0.9009688679,1,1,0.5833333333,-1,2,8,4,한화,삼성,9,-6,0.5338345865,0.4666666667
20180925두산,2018,09,25,화,0,두산,키움,서울 잠실 야구장,맑음,1,0,0,24.3,24553,0.9749279122,-0.222520934,0,1,0.5833333333,-1,2,13,2,두산,키움,39,7,0.6488549618,0.5259259259
20180925SSG,2018,09,25,화,0,SSG,LG,인천SSG 랜더스필드,구름조금,2,0,0,23.1,22655,0.9749279122,-0.222520934,1,1,0.5833333333,-2,1,16,7,SSG,LG,13,-5,0.5461538462,0.4776119403
20180925롯데,2018,09,25,화,0,롯데,NC,부산 사직 야구장,맑음,1,0,0,25.5,13850,0.9749279122,-0.222520934,0,1,0.5833333333,-1,1,8,7,롯데,NC,-12,-20,0.4444444444,0.4210526316
20180925KT,2018,09,25,화,0,KT,KIA,수원케이티위즈파크,구름조금,2,0,0,24.1,20006,0.9749279122,-0.222520934,1,1,0.5833333333,-1,-1,7,9,KIA,KT,-22,-3,0.4076923077,0.4881889764
20180925한화,2018,09,25,화,0,한화,삼성,대전 한화생명 이글스파크,맑음,1,0,0,24.1,13000,0.9749279122,-0.222520934,0,1,0.5833333333,1,1,1,8,삼성,한화,10,-7,0.5378787879,0.4626865672
20180923한화,2018,09,23,일,1,한화,KIA,대전 한화생명 이글스파크,구름많음,3,0,0,25.3,10120,0,1,2,1,0.5833333333,-2,3,8,6,한화,KIA,9,-2,0.534351145,0.4920634921
20180923키움,2018,09,23,일,1,키움,SSG,서울고척스카이돔,구름조금,2,0,0,25.3,3549,0,1,1,1,0.5833333333,1,-1,4,0,키움,SSG,6,14,0.5223880597,0.5503875969
20180923삼성,2018,09,23,일,1,삼성,롯데,대구 삼성 라이온즈 파크,구름많음,3,0,0,27.4,12835,0,1,2,1,0.5833333333,-1,4,5,2,삼성,롯데,-8,-11,0.4586466165,0.448
20180923LG,2018,09,23,일,1,LG,KT,서울 잠실 야구장,구름조금,2,0,0,25.3,9444,0,1,1,1,0.5833333333,-6,1,5,4,LG,KT,-6,-21,0.4736842105,0.4108527132
20180923NC,2018,09,23,일,1,NC,두산,마산,구름많음,3,0,0,27.3,6035,0,1,2,1,0.5833333333,-4,3,4,3,NC,두산,-21,40,0.4166666667,0.6538461538
20180922NC,2018,09,22,토,1,NC,두산,마산,구름많음,3,0,6.5,28.5,8182,-0.7818314825,0.6234898019,2,1,0.7083333333,-3,2,10,13,두산,NC,-20,39,0.4198473282,0.6511627907
20180922LG,2018,09,22,토,1,LG,KT,서울 잠실 야구장,비,5,1,6.5,25.5,13314,-0.7818314825,0.6234898019,4,1,0.7083333333,-5,-2,1,6,KT,LG,-5,-22,0.4772727273,0.40625
20180922삼성,2018,09,22,토,1,삼성,롯데,대구 삼성 라이온즈 파크,구름조금,2,0,6.5,27.4,18461,-0.7818314825,0.6234898019,1,1,0.7083333333,1,3,2,5,롯데,삼성,-7,-12,0.4621212121,0.4435483871
20180922키움,2018,09,22,토,1,키움,SSG,서울고척스카이돔,비,5,1,6.5,25.5,5426,-0.7818314825,0.6234898019,4,1,0.7083333333,-1,1,8,2,키움,SSG,5,15,0.5187969925,0.5546875
20180922한화,2018,09,22,토,1,한화,KIA,대전 한화생명 이글스파크,구름조금,2,0,6.5,26.1,13000,-0.7818314825,0.6234898019,1,1,0.7083333333,-1,2,5,11,KIA,한화,10,-3,0.5384615385,0.488
20180921LG,2018,09,21,금,1,LG,두산,서울 잠실 야구장,비,5,1,18,21.9,17031,-0.9749279122,-0.222520934,4,0,0.7708333333,-4,1,3,10,두산,LG,-4,38,0.4809160305,0.6484375
20180921SSG,2018,09,21,금,1,SSG,한화,인천SSG 랜더스필드,비,5,1,18,21.8,17156,-0.9749279122,-0.222520934,4,0,0.7708333333,-1,2,5,4,SSG,한화,14,11,0.5511811024,0.5426356589
20180921KIA,2018,09,21,금,1,KIA,NC,광주-기아 챔피언스 필드,비,5,1,18,22.2,10114,-0.9749279122,-0.222520934,4,0,0.7708333333,1,-2,6,4,KIA,NC,-4,-19,0.4838709677,0.4230769231
20180921키움,2018,09,21,금,1,키움,삼성,서울고척스카이돔,비,5,1,18,21.9,3013,-0.9749279122,-0.222520934,4,0,0.7708333333,5,-1,3,10,삼성,키움,6,-8,0.5227272727,0.4580152672
20180920키움,2018,09,20,목,0,키움,삼성,서울고척스카이돔,비,5,1,5,20.1,2793,-0.4338837391,-0.9009688679,4,0,0.7708333333,4,1,3,2,키움,삼성,5,-7,0.5190839695,0.4615384615
20180920KIA,2018,09,20,목,0,KIA,NC,광주-기아 챔피언스 필드,비,5,1,5,23.3,8293,-0.4338837391,-0.9009688679,4,0,0.7708333333,-1,-1,7,6,KIA,NC,-5,-18,0.4796747967,0.4263565891
20180920롯데,2018,09,20,목,0,롯데,KT,부산 사직 야구장,비,5,1,5,21.6,3709,-0.4338837391,-0.9009688679,4,0,0.7708333333,2,-1,11,10,롯데,KT,-13,-21,0.4390243902,0.4094488189
20180920SSG,2018,09,20,목,0,SSG,한화,인천SSG 랜더스필드,비,5,1,5,20,12160,-0.4338837391,-0.9009688679,4,0,0.7708333333,1,1,2,8,한화,SSG,15,10,0.5555555556,0.5390625
20180920LG,2018,09,20,목,0,LG,두산,서울 잠실 야구장,비,5,1,5,20.1,12019,-0.4338837391,-0.9009688679,4,0,0.7708333333,-3,-2,3,9,두산,LG,-3,37,0.4846153846,0.6456692913
20180919NC,2018,09,19,수,0,NC,한화,마산,흐림,4,0,0.2,25.6,4556,0.4338837391,-0.9009688679,3,0,0.7708333333,1,-1,4,7,한화,NC,-17,9,0.4296875,0.5354330709
20180919LG,2018,09,19,수,0,LG,롯데,서울 잠실 야구장,비,5,1,0.2,26.6,10126,0.4338837391,-0.9009688679,4,0,0.7708333333,-2,1,11,15,롯데,LG,-2,-14,0.488372093,0.4344262295
20180919삼성,2018,09,19,수,0,삼성,KIA,대구 삼성 라이온즈 파크,비,5,1,0.2,26.2,9067,0.4338837391,-0.9009688679,4,0,0.7708333333,-2,4,9,8,삼성,KIA,-8,-4,0.4573643411,0.4836065574
20180919KT,2018,09,19,수,0,KT,SSG,수원케이티위즈파크,비,5,1,0.2,26.9,3910,0.4338837391,-0.9009688679,4,0,0.7708333333,2,-3,8,18,SSG,KT,-20,14,0.4126984127,0.552
20180919키움,2018,09,19,수,0,키움,두산,서울고척스카이돔,비,5,1,0.2,26.6,4470,0.4338837391,-0.9009688679,4,0,0.7708333333,3,-1,5,4,키움,두산,4,38,0.5153846154,0.6507936508
20180918NC,2018,09,18,화,0,NC,한화,마산,구름조금,2,0,0,30.2,4434,0.9749279122,-0.222520934,1,0,0.7708333333,-1,1,10,3,NC,한화,-18,10,0.4251968504,0.5396825397
20180918LG,2018,09,18,화,0,LG,롯데,서울 잠실 야구장,흐림,4,0,0,26.5,11101,0.9749279122,-0.222520934,3,0,0.7708333333,-1,-8,1,4,롯데,LG,-1,-15,0.4921875,0.4297520661
20180918삼성,2018,09,18,화,0,삼성,KIA,대구 삼성 라이온즈 파크,구름조금,2,0,0,29.2,5733,0.9749279122,-0.222520934,1,0,0.7708333333,-1,3,3,18,KIA,삼성,-7,-5,0.4609375,0.479338843
20180918KT,2018,09,18,화,0,KT,SSG,수원케이티위즈파크,구름많음,3,0,0,26.9,4050,0.9749279122,-0.222520934,2,0,0.7708333333,1,-2,9,5,KT,SSG,-21,15,0.408,0.5564516129
20180918키움,2018,09,18,화,0,키움,두산,서울고척스카이돔,흐림,4,0,0,26.5,4743,0.9749279122,-0.222520934,3,0,0.7708333333,2,1,10,7,키움,두산,3,39,0.511627907,0.656
20180916한화,2018,09,16,일,1,한화,LG,대전 한화생명 이글스파크,흐림,4,0,2,25.5,12012,0,1,3,1,0.5833333333,-3,1,5,1,한화,LG,9,0,0.536,0.4960629921
20180916KIA,2018,09,16,일,1,KIA,SSG,광주-기아 챔피언스 필드,흐림,4,0,2,27.8,8306,0,1,3,1,0.5833333333,2,-1,7,6,KIA,SSG,-6,16,0.475,0.5609756098
20180916KT,2018,09,16,일,1,KT,삼성,수원케이티위즈파크,비,5,1,2,25.4,12100,0,1,4,1,0.5833333333,-6,2,4,2,KT,삼성,-22,-6,0.4032258065,0.4645669291
20180916롯데,2018,09,16,일,1,롯데,키움,부산 사직 야구장,구름조금,2,0,2,28.1,9061,0,1,1,1,0.5833333333,-7,1,0,2,키움,롯데,-14,2,0.4333333333,0.5078125
20180916두산,2018,09,16,일,1,두산,NC,서울 잠실 야구장,비,5,1,2,23.9,13214,0,1,4,1,0.5833333333,-1,7,5,1,두산,NC,38,-17,0.6532258065,0.4285714286
20180915두산,2018,09,15,토,1,두산,NC,서울 잠실 야구장,비,5,1,0.2,26,16558,-0.7818314825,0.6234898019,4,1,0.7083333333,4,6,7,13,NC,두산,39,-18,0.6585365854,0.424
20180915롯데,2018,09,15,토,1,롯데,키움,부산 사직 야구장,비,5,1,0.2,25.1,25000,-0.7818314825,0.6234898019,4,1,0.7083333333,-6,-2,5,6,키움,롯데,-13,1,0.4369747899,0.5039370079
20180915KT,2018,09,15,토,1,KT,삼성,수원케이티위즈파크,비,5,1,0.2,23.6,11724,-0.7818314825,0.6234898019,4,1,0.7083333333,-5,1,5,7,삼성,KT,-21,-7,0.406504065,0.4603174603
20180915KIA,2018,09,15,토,1,KIA,SSG,광주-기아 챔피언스 필드,비,5,1,0.2,27.3,11480,-0.7818314825,0.6234898019,4,1,0.7083333333,1,5,4,2,KIA,SSG,-7,17,0.4705882353,0.5655737705
20180915한화,2018,09,15,토,1,한화,LG,대전 한화생명 이글스파크,비,5,1,0.2,24.2,12715,-0.7818314825,0.6234898019,4,1,0.7083333333,-2,-1,4,12,LG,한화,10,-1,0.5403225806,0.4920634921
20180914NC,2018,09,14,금,1,NC,키움,마산,비,5,1,0.5,22.6,3107,-0.9749279122,-0.222520934,4,0,0.7708333333,5,-1,7,3,NC,키움,-19,2,0.4193548387,0.5079365079
20180914두산,2018,09,14,금,1,두산,KT,서울 잠실 야구장,비,5,1,0.5,26.8,10124,-0.9749279122,-0.222520934,4,0,0.7708333333,3,-4,7,2,두산,KT,38,-20,0.6557377049,0.4098360656
20180914롯데,2018,09,14,금,1,롯데,KIA,부산 사직 야구장,비,5,1,0.5,23,5231,-0.9749279122,-0.222520934,4,0,0.7708333333,-5,-3,5,9,KIA,롯데,-12,-8,0.4406779661,0.4661016949
20180914삼성,2018,09,14,금,1,삼성,LG,대구 삼성 라이온즈 파크,비,5,1,0.5,23.3,5528,-0.9749279122,-0.222520934,4,0,0.7708333333,-3,2,6,1,삼성,LG,-8,0,0.456,0.496
20180914한화,2018,09,14,금,1,한화,SSG,청주야구장,비,5,1,0.5,25.1,8381,-0.9749279122,-0.222520934,4,0,0.7708333333,-1,4,5,7,SSG,한화,11,16,0.5447154472,0.5619834711
20180913한화,2018,09,13,목,0,한화,SSG,청주야구장,흐림,4,0,0,24.8,9454,-0.4338837391,-0.9009688679,3,0,0.7708333333,2,3,1,2,SSG,한화,12,15,0.5491803279,0.5583333333
20180913삼성,2018,09,13,목,0,삼성,LG,대구 삼성 라이온즈 파크,비,5,1,0,23.9,8104,-0.4338837391,-0.9009688679,4,0,0.7708333333,-2,1,5,6,LG,삼성,-7,-1,0.4596774194,0.4919354839
20180913두산,2018,09,13,목,0,두산,KT,서울 잠실 야구장,흐림,4,0,0,28.3,9214,-0.4338837391,-0.9009688679,3,0,0.7708333333,2,-3,10,3,두산,KT,37,-19,0.652892562,0.4132231405
20180912NC,2018,09,12,수,0,NC,KIA,마산,흐림,4,0,0,28.2,4086,0.4338837391,-0.9009688679,3,0,0.7708333333,4,-2,5,4,NC,KIA,-20,-7,0.4146341463,0.4700854701
20180912LG,2018,09,12,수,0,LG,키움,서울 잠실 야구장,구름조금,2,0,0,28.2,8463,0.4338837391,-0.9009688679,1,0,0.7708333333,-1,2,5,4,LG,키움,-2,3,0.487804878,0.512
20180912SSG,2018,09,12,수,0,SSG,KT,인천SSG 랜더스필드,구름조금,2,0,0,27.3,4254,0.4338837391,-0.9009688679,1,0,0.7708333333,2,-2,8,3,SSG,KT,14,-18,0.5546218487,0.4166666667
20180912롯데,2018,09,12,수,0,롯데,두산,부산 사직 야구장,구름많음,3,0,0,28.1,7021,0.4338837391,-0.9009688679,2,0,0.7708333333,-4,1,9,13,두산,롯데,-11,36,0.4444444444,0.65
20180912삼성,2018,09,12,수,0,삼성,한화,대구 삼성 라이온즈 파크,구름많음,3,0,0,25.6,8679,0.4338837391,-0.9009688679,2,0,0.7708333333,-1,1,3,7,한화,삼성,-6,11,0.4634146341,0.5454545455
20180911NC,2018,09,11,화,0,NC,KIA,마산,구름많음,3,0,0,24.6,4077,0.9749279122,-0.222520934,2,0,0.7708333333,3,-1,10,7,NC,KIA,-21,-6,0.4098360656,0.474137931
20180911LG,2018,09,11,화,0,LG,키움,서울 잠실 야구장,구름많음,3,0,0,26.1,8386,0.9749279122,-0.222520934,2,0,0.7708333333,2,1,1,3,키움,LG,-1,2,0.4918032787,0.5080645161
20180911SSG,2018,09,11,화,0,SSG,KT,인천SSG 랜더스필드,구름많음,3,0,0,25.7,4993,0.9749279122,-0.222520934,2,0,0.7708333333,1,-1,4,3,SSG,KT,13,-17,0.5508474576,0.4201680672
20180911롯데,2018,09,11,화,0,롯데,두산,부산 사직 야구장,구름많음,3,0,0,25.8,8990,0.9749279122,-0.222520934,2,0,0.7708333333,-3,-1,4,17,두산,롯데,-10,35,0.4482758621,0.6470588235
20180911삼성,2018,09,11,화,0,삼성,한화,대구 삼성 라이온즈 파크,구름많음,3,0,0,23.8,6141,0.9749279122,-0.222520934,2,0,0.7708333333,1,-3,7,8,한화,삼성,-5,10,0.4672131148,0.5416666667
20180909키움,2018,09,09,일,1,키움,KT,서울고척스카이돔,맑음,1,0,0,28.9,2473,0,1,0,1,0.5833333333,-4,2,6,4,키움,KT,1,-16,0.5040650407,0.4237288136
20180909KIA,2018,09,09,일,1,KIA,삼성,광주-기아 챔피언스 필드,맑음,1,0,0,27.7,11352,0,1,0,1,0.5833333333,3,-3,5,6,삼성,KIA,-5,-6,0.4782608696,0.4628099174
20180909SSG,2018,09,09,일,1,SSG,두산,인천SSG 랜더스필드,맑음,1,0,0,25.7,20498,0,1,0,1,0.5833333333,-1,4,14,2,SSG,두산,12,36,0.547008547,0.6525423729
20180909LG,2018,09,09,일,1,LG,한화,서울 잠실 야구장,맑음,1,0,0,28.9,19286,0,1,0,1,0.5833333333,1,-2,8,5,LG,한화,-2,11,0.4876033058,0.5462184874
20180909NC,2018,09,09,일,1,NC,롯데,마산,맑음,1,0,0,27.9,8091,0,1,0,1,0.5833333333,2,-2,11,3,NC,롯데,-22,-9,0.4049586777,0.452173913
20180908NC,2018,09,08,토,1,NC,롯데,마산,흐림,4,0,0,24,8637,-0.7818314825,0.6234898019,3,1,0.7083333333,1,-1,7,1,NC,롯데,-23,-8,0.4,0.4561403509
20180908LG,2018,09,08,토,1,LG,한화,서울 잠실 야구장,맑음,1,0,0,27.7,22908,-0.7818314825,0.6234898019,0,1,0.7083333333,-1,-1,5,1,LG,한화,-3,12,0.4833333333,0.5508474576
20180908SSG,2018,09,08,토,1,SSG,두산,인천SSG 랜더스필드,맑음,1,0,0,25.8,24084,-0.7818314825,0.6234898019,0,1,0.7083333333,1,3,0,3,두산,SSG,13,35,0.5517241379,0.6495726496
20180908KIA,2018,09,08,토,1,KIA,삼성,광주-기아 챔피언스 필드,구름조금,2,0,0,25.2,13796,-0.7818314825,0.6234898019,1,1,0.7083333333,2,-2,12,4,KIA,삼성,-6,-5,0.4736842105,0.4666666667
20180908키움,2018,09,08,토,1,키움,KT,서울고척스카이돔,맑음,1,0,0,27.7,3093,-0.7818314825,0.6234898019,0,1,0.7083333333,-3,1,6,12,KT,키움,2,-17,0.5081967213,0.4188034188
20180907롯데,2018,09,07,금,1,롯데,SSG,울산문수야구장,비,5,1,0.5,24.6,4240,-0.9749279122,-0.222520934,4,0,0.7708333333,1,-1,0,3,SSG,롯데,-7,12,0.4601769912,0.547826087
20180907KIA,2018,09,07,금,1,KIA,키움,광주-기아 챔피언스 필드,비,5,1,0.5,23.8,6771,-0.9749279122,-0.222520934,4,0,0.7708333333,1,-2,7,5,KIA,키움,-7,3,0.4690265487,0.5123966942
20180907KT,2018,09,07,금,1,KT,한화,수원케이티위즈파크,비,5,1,0.5,25.4,9936,-0.9749279122,-0.222520934,4,0,0.7708333333,-2,3,12,4,KT,한화,-18,13,0.4137931034,0.5555555556
20180907삼성,2018,09,07,금,1,삼성,두산,대구 삼성 라이온즈 파크,비,5,1,0.5,27.4,11078,-0.9749279122,-0.222520934,4,0,0.7708333333,-1,2,2,7,두산,삼성,-4,34,0.4705882353,0.6465517241
20180907LG,2018,09,07,금,1,LG,NC,서울 잠실 야구장,비,5,1,0.5,25.5,7917,-0.9749279122,-0.222520934,4,0,0.7708333333,2,-4,1,11,NC,LG,-2,-24,0.487394958,0.3949579832
20180906LG,2018,09,06,목,0,LG,NC,서울 잠실 야구장,비,5,1,1,28.2,6944,-0.4338837391,-0.9009688679,4,0,0.7708333333,1,-3,6,3,LG,NC,-3,-23,0.4830508475,0.3983050847
20180906삼성,2018,09,06,목,0,삼성,두산,대구 삼성 라이온즈 파크,흐림,4,0,1,27.1,6517,-0.4338837391,-0.9009688679,3,0,0.7708333333,3,1,2,6,두산,삼성,-3,33,0.4745762712,0.6434782609
20180906KT,2018,09,06,목,0,KT,한화,수원케이티위즈파크,비,5,1,1,28.8,7268,-0.4338837391,-0.9009688679,4,0,0.7708333333,-1,2,2,9,한화,KT,-17,12,0.4173913043,0.5517241379
