,year,month,day,week,home,away,stadium,weather,temp,spec,date
1498,2019,9,13,금,삼성,한화,대구 삼성 라이온즈 파크,구름조금,25.7℃,11852,2019-09-13
1499,2019,9,13,금,KT,NC,수원케이티위즈파크,비,28.7℃,5612,2019-09-13
1500,2019,9,13,금,키움,LG,서울고척스카이돔,비,29.3℃,8848,2019-09-13
1501,2019,9,12,목,키움,LG,서울고척스카이돔,비,22.9℃,9691,2019-09-12
1502,2019,9,12,목,KT,NC,수원케이티위즈파크,비,23.4℃,5440,2019-09-12
1503,2019,9,12,목,롯데,SSG,부산 사직 야구장,비,23.6℃,3792,2019-09-12
1504,2019,9,12,목,두산,KIA,서울 잠실 야구장,비,22.9℃,12267,2019-09-12
1505,2019,9,11,수,두산,NC,서울 잠실 야구장,비,28.7℃,8618,2019-09-11
1506,2019,9,11,수,SSG,키움,인천SSG 랜더스필드,비,27.8℃,10396,2019-09-11
1507,2019,9,11,수,롯데,KIA,부산 사직 야구장,비,29.2℃,6434,2019-09-11
1508,2019,9,11,수,삼성,KT,대구 삼성 라이온즈 파크,구름많음,31.4℃,5222,2019-09-11
1509,2019,9,11,수,한화,LG,청주야구장,흐림,27.2℃,5235,2019-09-11
1510,2019,9,10,화,롯데,KIA,부산 사직 야구장,구름많음,29.2℃,4211,2019-09-10
1511,2019,9,10,화,삼성,KT,대구 삼성 라이온즈 파크,구름많음,32.5℃,7309,2019-09-10
1512,2019,9,10,화,한화,LG,청주야구장,흐림,32.1℃,4865,2019-09-10
1513,2019,9,8,일,한화,롯데,대전 한화생명 이글스파크,비,29.1℃,6216,2019-09-08
1514,2019,9,8,일,KIA,키움,광주-기아 챔피언스 필드,비,27.2℃,7060,2019-09-08
1515,2019,9,8,일,KT,SSG,수원케이티위즈파크,흐림,27.7℃,8279,2019-09-08
1516,2019,9,8,일,삼성,NC,대구 삼성 라이온즈 파크,흐림,30.3℃,10820,2019-09-08
1517,2019,9,8,일,LG,두산,서울 잠실 야구장,흐림,27.3℃,17675,2019-09-08
1518,2019,9,7,토,삼성,NC,대구 삼성 라이온즈 파크,비,29.3℃,9162,2019-09-07
1519,2019,9,7,토,KIA,키움,광주-기아 챔피언스 필드,비,26.2℃,4478,2019-09-07
1520,2019,9,7,토,한화,롯데,대전 한화생명 이글스파크,비,29.9℃,5534,2019-09-07
1521,2019,9,6,금,NC,한화,창원NC파크,비,29.4℃,7106,2019-09-06
1522,2019,9,6,금,키움,삼성,서울고척스카이돔,비,29.1℃,7632,2019-09-06
1523,2019,9,6,금,KT,KIA,수원케이티위즈파크,비,29.1℃,5727,2019-09-06
1524,2019,9,6,금,LG,롯데,서울 잠실 야구장,비,29.1℃,9837,2019-09-06
1525,2019,9,5,목,NC,한화,창원NC파크,비,30.4℃,7666,2019-09-05
1526,2019,9,5,목,키움,삼성,서울고척스카이돔,비,27.6℃,6637,2019-09-05
1527,2019,9,4,수,한화,KIA,대전 한화생명 이글스파크,비,28.2℃,3841,2019-09-04
1528,2019,9,4,수,롯데,삼성,부산 사직 야구장,비,26.8℃,3551,2019-09-04
1529,2019,9,3,화,두산,키움,서울 잠실 야구장,흐림,28℃,8566,2019-09-03
1530,2019,9,3,화,SSG,NC,인천SSG 랜더스필드,비,28.1℃,5148,2019-09-03
1531,2019,9,3,화,롯데,삼성,부산 사직 야구장,비,25.8℃,2390,2019-09-03
1532,2019,9,3,화,KT,LG,수원케이티위즈파크,흐림,26.2℃,4221,2019-09-03
1533,2019,9,3,화,한화,KIA,대전 한화생명 이글스파크,비,23.9℃,4099,2019-09-03
1534,2019,9,1,일,두산,삼성,서울 잠실 야구장,구름많음,27.8℃,14075,2019-09-01
1535,2019,9,1,일,SSG,LG,인천SSG 랜더스필드,구름많음,26.3℃,16535,2019-09-01
1536,2019,9,1,일,NC,키움,창원NC파크,비,26℃,11604,2019-09-01
1537,2019,9,1,일,KIA,롯데,광주-기아 챔피언스 필드,비,25℃,7944,2019-09-01
1538,2019,9,1,일,한화,KT,대전 한화생명 이글스파크,구름많음,28.3℃,4688,2019-09-01
1539,2019,8,31,토,한화,KT,대전 한화생명 이글스파크,구름조금,28.3℃,7780,2019-08-31
1540,2019,8,31,토,KIA,롯데,광주-기아 챔피언스 필드,구름많음,29.1℃,12234,2019-08-31
1541,2019,8,31,토,NC,키움,창원NC파크,구름조금,30.5℃,13285,2019-08-31
1542,2019,8,31,토,SSG,LG,인천SSG 랜더스필드,맑음,27.3℃,22397,2019-08-31
1543,2019,8,31,토,두산,삼성,서울 잠실 야구장,맑음,28.9℃,18526,2019-08-31
1544,2019,8,30,금,LG,한화,서울 잠실 야구장,비,27℃,11752,2019-08-30
1545,2019,8,30,금,삼성,SSG,대구 삼성 라이온즈 파크,맑음,30.3℃,7594,2019-08-30
1546,2019,8,30,금,KT,두산,수원케이티위즈파크,구름조금,26.8℃,7928,2019-08-30
1547,2019,8,30,금,키움,롯데,서울고척스카이돔,비,27℃,4352,2019-08-30
1548,2019,8,30,금,NC,KIA,창원NC파크,맑음,30℃,8067,2019-08-30
1549,2019,8,29,목,키움,롯데,서울고척스카이돔,비,26.4℃,6090,2019-08-29
1550,2019,8,29,목,KT,두산,수원케이티위즈파크,비,27.1℃,5111,2019-08-29
1551,2019,8,29,목,NC,KIA,창원NC파크,흐림,24.5℃,5095,2019-08-29
1552,2019,8,29,목,삼성,SSG,대구 삼성 라이온즈 파크,비,25.4℃,6874,2019-08-29
1553,2019,8,28,수,두산,SSG,서울 잠실 야구장,구름많음,30.2℃,10186,2019-08-28
1554,2019,8,28,수,NC,KT,창원NC파크,비,27.2℃,7589,2019-08-28
1555,2019,8,28,수,KIA,삼성,광주-기아 챔피언스 필드,비,27.1℃,7795,2019-08-28
1556,2019,8,28,수,롯데,LG,울산문수야구장,비,26.7℃,2962,2019-08-28
1557,2019,8,28,수,한화,키움,청주야구장,비,29.3℃,5512,2019-08-28
1558,2019,8,27,화,한화,키움,청주야구장,비,26.7℃,4924,2019-08-27
1559,2019,8,27,화,롯데,LG,울산문수야구장,비,24.1℃,2009,2019-08-27
1560,2019,8,27,화,KIA,삼성,광주-기아 챔피언스 필드,비,24.8℃,5840,2019-08-27
1561,2019,8,27,화,NC,KT,창원NC파크,비,23.9℃,4438,2019-08-27
1562,2019,8,27,화,두산,SSG,서울 잠실 야구장,비,29.3℃,9204,2019-08-27
1563,2019,8,25,일,LG,KT,서울 잠실 야구장,구름조금,29.9℃,11273,2019-08-25
1564,2019,8,25,일,SSG,KIA,인천SSG 랜더스필드,맑음,28℃,18292,2019-08-25
1565,2019,8,25,일,삼성,키움,대구 삼성 라이온즈 파크,구름조금,30.5℃,8022,2019-08-25
1566,2019,8,25,일,한화,두산,대전 한화생명 이글스파크,구름조금,29.9℃,6264,2019-08-25
1567,2019,8,25,일,롯데,NC,부산 사직 야구장,구름많음,27.6℃,5591,2019-08-25
1568,2019,8,24,토,LG,KT,서울 잠실 야구장,구름조금,27.3℃,14388,2019-08-24
1569,2019,8,24,토,SSG,KIA,인천SSG 랜더스필드,구름많음,27.3℃,22352,2019-08-24
1570,2019,8,24,토,롯데,NC,부산 사직 야구장,구름많음,28.3℃,11777,2019-08-24
1571,2019,8,24,토,삼성,키움,대구 삼성 라이온즈 파크,구름많음,28.3℃,10265,2019-08-24
1572,2019,8,24,토,한화,두산,대전 한화생명 이글스파크,구름많음,27.1℃,9634,2019-08-24
1573,2019,8,23,금,키움,KIA,서울고척스카이돔,구름조금,30.5℃,6651,2019-08-23
1574,2019,8,23,금,KT,롯데,수원케이티위즈파크,구름조금,29.6℃,5800,2019-08-23
1575,2019,8,23,금,삼성,두산,대구 삼성 라이온즈 파크,구름많음,30.6℃,7748,2019-08-23
1576,2019,8,23,금,SSG,한화,인천SSG 랜더스필드,구름조금,29℃,11519,2019-08-23
1577,2019,8,23,금,LG,NC,서울 잠실 야구장,구름조금,30.5℃,8330,2019-08-23
1578,2019,8,22,목,LG,NC,서울 잠실 야구장,구름많음,31.4℃,6670,2019-08-22
1579,2019,8,22,목,SSG,한화,인천SSG 랜더스필드,구름많음,29.4℃,7493,2019-08-22
1580,2019,8,22,목,삼성,두산,대구 삼성 라이온즈 파크,비,30.5℃,5804,2019-08-22
1581,2019,8,22,목,KT,롯데,수원케이티위즈파크,구름많음,30.5℃,4480,2019-08-22
1582,2019,8,22,목,키움,KIA,서울고척스카이돔,구름많음,31.4℃,10612,2019-08-22
1583,2019,8,21,수,KT,키움,수원케이티위즈파크,흐림,31.3℃,3278,2019-08-21
1584,2019,8,21,수,SSG,롯데,인천SSG 랜더스필드,비,30.7℃,5985,2019-08-21
1585,2019,8,21,수,LG,KIA,서울 잠실 야구장,비,30.4℃,11806,2019-08-21
1586,2019,8,20,화,LG,KIA,서울 잠실 야구장,구름조금,32.8℃,12490,2019-08-20
1587,2019,8,20,화,SSG,롯데,인천SSG 랜더스필드,구름조금,31.4℃,7228,2019-08-20
1588,2019,8,20,화,NC,두산,창원NC파크,구름많음,31.2℃,5535,2019-08-20
1589,2019,8,20,화,KT,키움,수원케이티위즈파크,맑음,31.9℃,3768,2019-08-20
1590,2019,8,20,화,한화,삼성,대전 한화생명 이글스파크,구름조금,32.2℃,5464,2019-08-20
1591,2019,8,18,일,키움,한화,서울고척스카이돔,구름조금,30.7℃,6148,2019-08-18
1592,2019,8,18,일,KIA,KT,광주-기아 챔피언스 필드,구름조금,31.9℃,10240,2019-08-18
1593,2019,8,18,일,NC,SSG,창원NC파크,구름조금,34.3℃,8594,2019-08-18
1594,2019,8,18,일,삼성,LG,대구 삼성 라이온즈 파크,비,33.7℃,9889,2019-08-18
1595,2019,8,18,일,두산,롯데,서울 잠실 야구장,구름조금,30.7℃,11437,2019-08-18
1596,2019,8,17,토,두산,롯데,서울 잠실 야구장,구름조금,28.8℃,15215,2019-08-17
1597,2019,8,17,토,삼성,LG,대구 삼성 라이온즈 파크,맑음,35.1℃,13533,2019-08-17
1598,2019,8,17,토,NC,SSG,창원NC파크,맑음,34.6℃,10051,2019-08-17
1599,2019,8,17,토,KIA,KT,광주-기아 챔피언스 필드,비,31.2℃,12606,2019-08-17
1600,2019,8,17,토,키움,한화,서울고척스카이돔,구름조금,28.8℃,9255,2019-08-17
1601,2019,8,16,금,두산,LG,서울 잠실 야구장,비,29.5℃,13162,2019-08-16
1602,2019,8,16,금,롯데,한화,부산 사직 야구장,구름조금,31.6℃,9189,2019-08-16
1603,2019,8,16,금,KT,삼성,수원케이티위즈파크,비,29.5℃,7564,2019-08-16
1604,2019,8,16,금,KIA,SSG,광주-기아 챔피언스 필드,구름많음,29.3℃,11025,2019-08-16
1605,2019,8,16,금,키움,NC,서울고척스카이돔,비,29.5℃,3813,2019-08-16
1606,2019,8,15,목,롯데,한화,부산 사직 야구장,비,28.5℃,4604,2019-08-15
1607,2019,8,15,목,키움,NC,서울고척스카이돔,비,28.6℃,6820,2019-08-15
1608,2019,8,15,목,KIA,SSG,광주-기아 챔피언스 필드,흐림,31.9℃,10770,2019-08-15
1609,2019,8,14,수,LG,키움,서울 잠실 야구장,구름조금,35.7℃,9092,2019-08-14
1610,2019,8,14,수,롯데,KT,부산 사직 야구장,비,33.3℃,4618,2019-08-14
1611,2019,8,14,수,KIA,두산,광주-기아 챔피언스 필드,구름많음,34.7℃,6962,2019-08-14
1612,2019,8,14,수,한화,NC,대전 한화생명 이글스파크,구름많음,34℃,5298,2019-08-14
1613,2019,8,13,화,한화,NC,대전 한화생명 이글스파크,구름조금,34.3℃,5167,2019-08-13
1614,2019,8,13,화,KIA,두산,광주-기아 챔피언스 필드,구름조금,33.8℃,6068,2019-08-13
1615,2019,8,13,화,롯데,KT,부산 사직 야구장,구름조금,35℃,7207,2019-08-13
1616,2019,8,13,화,SSG,삼성,인천SSG 랜더스필드,비,31.7℃,7978,2019-08-13
1617,2019,8,13,화,LG,키움,서울 잠실 야구장,비,35.3℃,7224,2019-08-13
1618,2019,8,11,일,LG,SSG,서울 잠실 야구장,비,35.7℃,8495,2019-08-11
1619,2019,8,11,일,삼성,KIA,대구 삼성 라이온즈 파크,구름많음,33.7℃,6803,2019-08-11
1620,2019,8,11,일,NC,롯데,창원NC파크,구름많음,34.2℃,9235,2019-08-11
1621,2019,8,11,일,KT,한화,수원케이티위즈파크,비,35.3℃,7422,2019-08-11
1622,2019,8,11,일,키움,두산,서울고척스카이돔,비,35.7℃,7812,2019-08-11
1623,2019,8,10,토,키움,두산,서울고척스카이돔,구름조금,36.5℃,11234,2019-08-10
1624,2019,8,10,토,KT,한화,수원케이티위즈파크,구름조금,36.3℃,10384,2019-08-10
1625,2019,8,10,토,NC,롯데,창원NC파크,구름조금,34.4℃,13038,2019-08-10
1626,2019,8,10,토,삼성,KIA,대구 삼성 라이온즈 파크,구름조금,33.4℃,20159,2019-08-10
1627,2019,8,10,토,LG,SSG,서울 잠실 야구장,구름조금,36.5℃,12450,2019-08-10
1628,2019,8,9,금,두산,KT,서울 잠실 야구장,구름조금,34.6℃,6126,2019-08-09
1629,2019,8,9,금,삼성,롯데,대구 삼성 라이온즈 파크,구름많음,35.4℃,7679,2019-08-09
1630,2019,8,9,금,KIA,한화,광주-기아 챔피언스 필드,구름많음,33.6℃,8524,2019-08-09
1631,2019,8,9,금,키움,SSG,서울고척스카이돔,구름조금,34.6℃,3583,2019-08-09
1632,2019,8,9,금,NC,LG,창원NC파크,구름많음,34.7℃,8661,2019-08-09
1633,2019,8,8,목,두산,KT,서울 잠실 야구장,구름많음,32.7℃,6334,2019-08-08
1634,2019,8,8,목,삼성,롯데,대구 삼성 라이온즈 파크,비,36.1℃,7738,2019-08-08
1635,2019,8,8,목,NC,LG,창원NC파크,흐림,34.1℃,7571,2019-08-08
1636,2019,8,8,목,KIA,한화,광주-기아 챔피언스 필드,비,33.1℃,5790,2019-08-08
1637,2019,8,8,목,키움,SSG,서울고척스카이돔,구름많음,32.7℃,6811,2019-08-08
1638,2019,8,7,수,롯데,키움,울산문수야구장,비,32.8℃,5070,2019-08-07
1639,2019,8,7,수,KIA,LG,광주-기아 챔피언스 필드,구름많음,33.9℃,4981,2019-08-07
1640,2019,8,7,수,NC,삼성,창원NC파크,비,33.1℃,6752,2019-08-07
1641,2019,8,7,수,SSG,KT,인천SSG 랜더스필드,흐림,31.1℃,7443,2019-08-07
1642,2019,8,7,수,두산,한화,서울 잠실 야구장,비,30.3℃,10137,2019-08-07
1643,2019,8,6,화,두산,한화,서울 잠실 야구장,구름많음,36.8℃,10934,2019-08-06
1644,2019,8,6,화,SSG,KT,인천SSG 랜더스필드,구름많음,34.9℃,7968,2019-08-06
1645,2019,8,6,화,KIA,LG,광주-기아 챔피언스 필드,구름많음,33℃,5722,2019-08-06
1646,2019,8,4,일,롯데,두산,부산 사직 야구장,맑음,32.2℃,5709,2019-08-04
1647,2019,8,4,일,한화,SSG,대전 한화생명 이글스파크,구름조금,35.6℃,5117,2019-08-04
1648,2019,8,4,일,키움,KT,서울고척스카이돔,비,34.4℃,4938,2019-08-04
1649,2019,8,4,일,KIA,NC,광주-기아 챔피언스 필드,맑음,34.8℃,9024,2019-08-04
1650,2019,8,4,일,LG,삼성,서울 잠실 야구장,비,34.4℃,12408,2019-08-04
1651,2019,8,3,토,LG,삼성,서울 잠실 야구장,비,36℃,18146,2019-08-03
1652,2019,8,3,토,롯데,두산,부산 사직 야구장,구름조금,32.7℃,8841,2019-08-03
1653,2019,8,3,토,KIA,NC,광주-기아 챔피언스 필드,구름조금,34.7℃,11249,2019-08-03
1654,2019,8,3,토,키움,KT,서울고척스카이돔,비,36℃,7149,2019-08-03
1655,2019,8,3,토,한화,SSG,대전 한화생명 이글스파크,구름많음,35.6℃,9193,2019-08-03
1656,2019,8,1,목,KT,한화,수원케이티위즈파크,비,31.9℃,7025,2019-08-01
1657,2019,8,1,목,NC,두산,창원NC파크,구름조금,35.4℃,7324,2019-08-01
1658,2019,8,1,목,삼성,롯데,대구 삼성 라이온즈 파크,구름조금,35.6℃,10092,2019-08-01
1659,2019,8,1,목,SSG,KIA,인천SSG 랜더스필드,비,28.3℃,17646,2019-08-01
1660,2019,8,1,목,LG,키움,서울 잠실 야구장,비,30.1℃,10007,2019-08-01
1661,2019,7,31,수,LG,키움,서울 잠실 야구장,비,27.5℃,8027,2019-07-31
1662,2019,7,31,수,SSG,KIA,인천SSG 랜더스필드,비,26.3℃,8871,2019-07-31
1663,2019,7,31,수,삼성,롯데,대구 삼성 라이온즈 파크,구름조금,36℃,10194,2019-07-31
1664,2019,7,31,수,NC,두산,창원NC파크,구름조금,34.8℃,7672,2019-07-31
1665,2019,7,31,수,KT,한화,수원케이티위즈파크,비,28.8℃,4816,2019-07-31
1666,2019,7,30,화,LG,키움,서울 잠실 야구장,비,30.8℃,9570,2019-07-30
1667,2019,7,30,화,SSG,KIA,인천SSG 랜더스필드,비,29.2℃,16881,2019-07-30
1668,2019,7,30,화,삼성,롯데,대구 삼성 라이온즈 파크,구름조금,36℃,9374,2019-07-30
1669,2019,7,30,화,NC,두산,창원NC파크,구름조금,33.4℃,7435,2019-07-30
1670,2019,7,30,화,KT,한화,수원케이티위즈파크,흐림,31.5℃,5805,2019-07-30
1671,2019,7,28,일,키움,NC,서울고척스카이돔,비,28.2℃,4565,2019-07-28
1672,2019,7,28,일,KT,LG,수원케이티위즈파크,비,28℃,9061,2019-07-28
1673,2019,7,28,일,삼성,한화,대구 삼성 라이온즈 파크,비,33.4℃,11347,2019-07-28
1674,2019,7,28,일,롯데,SSG,부산 사직 야구장,구름많음,29.1℃,5206,2019-07-28
1675,2019,7,27,토,두산,KIA,서울 잠실 야구장,비,33.4℃,17926,2019-07-27
1676,2019,7,27,토,롯데,SSG,부산 사직 야구장,비,26.9℃,7761,2019-07-27
1677,2019,7,27,토,삼성,한화,대구 삼성 라이온즈 파크,비,30.3℃,13596,2019-07-27
1678,2019,7,27,토,KT,LG,수원케이티위즈파크,비,33.2℃,12451,2019-07-27
1679,2019,7,27,토,키움,NC,서울고척스카이돔,비,33.4℃,9385,2019-07-27
1680,2019,7,26,금,삼성,한화,대구 삼성 라이온즈 파크,흐림,32.8℃,6612,2019-07-26
1681,2019,7,26,금,키움,NC,서울고척스카이돔,비,25.9℃,3643,2019-07-26
1682,2019,7,26,금,롯데,SSG,부산 사직 야구장,흐림,26.8℃,5485,2019-07-26
1683,2019,7,18,목,한화,NC,청주야구장,흐림,29.9℃,6846,2019-07-18
1684,2019,7,18,목,키움,삼성,서울고척스카이돔,구름많음,32.1℃,6535,2019-07-18
1685,2019,7,18,목,KIA,롯데,광주-기아 챔피언스 필드,비,26.6℃,4171,2019-07-18
1686,2019,7,18,목,SSG,LG,인천SSG 랜더스필드,구름많음,30.1℃,12622,2019-07-18
1687,2019,7,18,목,두산,KT,서울 잠실 야구장,구름많음,32.1℃,8129,2019-07-18
1688,2019,7,17,수,두산,KT,서울 잠실 야구장,비,29.2℃,7104,2019-07-17
1689,2019,7,17,수,SSG,LG,인천SSG 랜더스필드,흐림,28.4℃,16347,2019-07-17
1690,2019,7,17,수,KIA,롯데,광주-기아 챔피언스 필드,비,30.4℃,6809,2019-07-17
1691,2019,7,17,수,키움,삼성,서울고척스카이돔,비,29.2℃,4853,2019-07-17
1692,2019,7,17,수,한화,NC,청주야구장,흐림,30.3℃,8184,2019-07-17
1693,2019,7,16,화,두산,KT,서울 잠실 야구장,비,28.8℃,6156,2019-07-16
1694,2019,7,16,화,SSG,LG,인천SSG 랜더스필드,비,28.1℃,10846,2019-07-16
1695,2019,7,16,화,키움,삼성,서울고척스카이돔,비,28.8℃,4626,2019-07-16
1696,2019,7,16,화,한화,NC,청주야구장,구름많음,31℃,7240,2019-07-16
1697,2019,7,14,일,KIA,한화,광주-기아 챔피언스 필드,구름조금,30.4℃,9687,2019-07-14
1698,2019,7,14,일,NC,KT,창원NC파크,비,30.2℃,6734,2019-07-14
1699,2019,7,14,일,롯데,두산,부산 사직 야구장,구름많음,26.8℃,6263,2019-07-14
1700,2019,7,14,일,SSG,키움,인천SSG 랜더스필드,구름조금,28.2℃,18767,2019-07-14
1701,2019,7,14,일,LG,삼성,서울 잠실 야구장,구름조금,31.6℃,14603,2019-07-14
1702,2019,7,13,토,LG,삼성,서울 잠실 야구장,구름많음,29.7℃,21094,2019-07-13
1703,2019,7,13,토,SSG,키움,인천SSG 랜더스필드,비,26.3℃,22061,2019-07-13
1704,2019,7,13,토,롯데,두산,부산 사직 야구장,흐림,23.5℃,13384,2019-07-13
1705,2019,7,13,토,NC,KT,창원NC파크,흐림,28.7℃,10805,2019-07-13
1706,2019,7,13,토,KIA,한화,광주-기아 챔피언스 필드,흐림,27.9℃,20500,2019-07-13
1707,2019,7,12,금,NC,KT,창원NC파크,흐림,30.6℃,11213,2019-07-12
1708,2019,7,12,금,롯데,두산,부산 사직 야구장,구름많음,28.9℃,6983,2019-07-12
1709,2019,7,12,금,KIA,한화,광주-기아 챔피언스 필드,구름많음,28.6℃,9208,2019-07-12
1710,2019,7,12,금,SSG,키움,인천SSG 랜더스필드,구름많음,25.7℃,16532,2019-07-12
1711,2019,7,12,금,LG,삼성,서울 잠실 야구장,구름많음,28.7℃,15973,2019-07-12
1712,2019,7,11,목,LG,두산,서울 잠실 야구장,비,25.9℃,11728,2019-07-11
1713,2019,7,11,목,롯데,NC,부산 사직 야구장,비,27.2℃,5392,2019-07-11
1714,2019,7,11,목,삼성,KIA,대구 삼성 라이온즈 파크,비,29.2℃,8880,2019-07-11
1715,2019,7,11,목,KT,키움,수원케이티위즈파크,비,26.8℃,4363,2019-07-11
1716,2019,7,11,목,한화,SSG,대전 한화생명 이글스파크,비,23.2℃,4674,2019-07-11
1717,2019,7,9,화,LG,두산,서울 잠실 야구장,구름조금,30℃,13844,2019-07-09
1718,2019,7,9,화,롯데,NC,부산 사직 야구장,흐림,26.1℃,15651,2019-07-09
1719,2019,7,9,화,삼성,KIA,대구 삼성 라이온즈 파크,흐림,24.7℃,7128,2019-07-09
1720,2019,7,9,화,KT,키움,수원케이티위즈파크,구름조금,30.4℃,4863,2019-07-09
1721,2019,7,9,화,한화,SSG,대전 한화생명 이글스파크,구름조금,29.3℃,4432,2019-07-09
1722,2019,7,7,일,두산,SSG,서울 잠실 야구장,구름많음,32.5℃,12108,2019-07-07
1723,2019,7,7,일,NC,삼성,창원NC파크,흐림,28.6℃,7085,2019-07-07
1724,2019,7,7,일,KIA,LG,광주-기아 챔피언스 필드,비,29.9℃,7570,2019-07-07
1725,2019,7,7,일,키움,롯데,서울고척스카이돔,구름많음,32.5℃,6196,2019-07-07
